SFGL ID	Vial #	Jar #	Date	Wild/Hatchery	Species	Run	comment	Age	Basin
OtsAC18CORH_1905	5	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1906	6	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1907	7	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1908	8	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1909	9	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1910	10	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1911	11	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1912	12	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1913	13	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1914	14	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1915	15	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1916	16	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1917	17	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1918	18	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1919	19	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1920	20	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1921	21	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1922	22	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1923	23	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1924	24	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1925	25	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1926	26	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1927	27	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1928	28	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1929	29	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1930	30	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_1931	31	19	8/29/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_2001	1	20	9/5/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_2002	2	20	9/5/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_2003	3	20	9/5/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_2004	4	20	9/5/2018		Chinook	Spring		Adult	Rogue
OtsAC18CORH_2005	5	20	9/5/2018		Chinook	Spring		Adult	Rogue
